timestamp,rps,error_rate,p99_latency,cpu_percent,throttle_limit,accepted,scenario,is_spike,is_transition,phase,period,predicted_rps,model,spike_start
0,406.0943415950886,0.01546918205118528,152.4875473276071,8.121886831901772,406.0943415950886,True,spike,True,False,,,,LSTMPredictor,60
1,379.2003178751901,0.015106979733282313,150.3360254300152,7.584006357503801,404.7496404090937,True,spike,True,False,,,,LSTMPredictor,60
2,415.00902391612914,0.015589242873384243,153.20072191329032,8.300180478322583,414.1175556840251,True,spike,True,False,,,,LSTMPredictor,60
3,418.81129432782427,0.015640450947369502,153.50490354622593,8.376225886556485,418.24095376607,True,spike,True,False,,,,LSTMPredictor,60
4,360.9792962269233,0.014861583345434281,148.87834369815386,7.219585924538466,418.05084024548523,True,spike,True,False,,,,LSTMPredictor,60
5,373.9564098627536,0.015036356026812941,149.9165127890203,7.479128197255072,417.8607267249005,True,spike,True,False,,,,LSTMPredictor,60
6,402.5568080633457,0.015421539390562922,152.20454464506764,8.051136161266914,417.6706132043157,True,spike,True,False,,,,LSTMPredictor,60
7,393.67514815312836,0.015301923306342457,151.49401185225028,7.873502963062568,417.48049968373095,True,spike,True,False,,,,LSTMPredictor,60
8,399.6639768499142,0.015382579427497533,151.97311814799315,7.993279536998283,417.2903861631462,True,spike,True,False,,,,LSTMPredictor,60
9,382.9391214485284,0.015157333050976649,150.63512971588227,7.658782428970568,417.10027264256144,True,spike,True,False,,,,LSTMPredictor,60
10,417.5879594972566,0.015623975364696641,153.4070367597805,8.351759189945133,418.19962691254045,True,spike,True,False,,,,LSTMPredictor,60
11,415.55583870857896,0.015596607245013857,153.24446709668632,8.311116774171579,418.138460171012,True,spike,True,False,,,,LSTMPredictor,60
12,401.32061395122435,0.015404890622143154,152.10564911609794,8.026412279024486,418.07729342948363,True,spike,True,False,,,,LSTMPredictor,60
13,422.5448241393607,0.01569073323929363,153.80358593114886,8.450896482787213,420.11802976186203,True,spike,True,False,,,,LSTMPredictor,60
14,409.3501868450409,0.01551303100099466,152.74801494760328,8.187003736900818,419.9313532712852,True,spike,True,False,,,,LSTMPredictor,60
15,382.81415074233524,0.015155649975215112,150.62513205938683,7.6562830148467045,419.74467678070835,True,spike,True,False,,,,LSTMPredictor,60
16,407.37501568165,0.015486429865326515,152.590001254532,8.147500313633,419.55800029013153,True,spike,True,False,,,,LSTMPredictor,60
17,380.82234798342,0.015128824849172301,150.4657878386736,7.616446959668401,419.3713237995547,True,spike,True,False,,,,LSTMPredictor,60
18,417.5690060261455,0.015623720103853555,153.40552048209165,8.35138012052291,419.1846473089779,True,spike,True,False,,,,LSTMPredictor,60
19,399.00148178027496,0.015373657101395578,151.920118542422,7.9800296356055,418.9979708184011,True,spike,True,False,,,,LSTMPredictor,60
20,396.3027527290948,0.015337311260107192,151.70422021832758,7.926055054581896,418.81129432782427,True,spike,True,False,,,,LSTMPredictor,60
21,386.3814091119212,0.01520369296288701,150.9105127289537,7.727628182238424,418.7501275862959,True,spike,True,False,,,,LSTMPredictor,60
22,424.4508267734806,0.015716402829653087,153.95606614187847,8.489016535469613,422.17147115820705,True,spike,True,False,,,,LSTMPredictor,60
23,396.909410358624,0.015345481580840063,151.75275282868992,7.938188207172479,421.98479466763024,True,spike,True,False,,,,LSTMPredictor,60
24,391.43344355673787,0.015271732561762067,151.31467548453904,7.828668871134757,421.79811817705337,True,spike,True,False,,,,LSTMPredictor,60
25,392.9573289902354,0.015292255888504842,151.43658631921883,7.859146579804708,421.6114416864766,True,spike,True,False,,,,LSTMPredictor,60
26,410.64618371106695,0.015530485178687017,152.85169469688537,8.21292367422134,421.42476519589974,True,spike,True,False,,,,LSTMPredictor,60
27,407.30888128728157,0.01548553918302539,152.58471050298252,8.146177625745633,421.2380887053229,True,spike,True,False,,,,LSTMPredictor,60
28,408.25465223191975,0.015498276601268231,152.6603721785536,8.165093044638395,421.0514122147461,True,spike,True,False,,,,LSTMPredictor,60
29,408.6164200601577,0.01550314880437533,152.6893136048126,8.172328401203153,420.8647357241693,True,spike,True,False,,,,LSTMPredictor,60
30,442.83295201740924,0.015963968922428094,155.42663616139274,8.856659040348184,423.4978254564206,False,spike,True,False,,,,LSTMPredictor,60
31,391.87169967230767,0.015277634890939279,151.34973597378462,7.837433993446154,423.40252532471465,True,spike,True,False,,,,LSTMPredictor,60
32,389.75514541856927,0.015249129641421548,151.18041163348553,7.795102908371386,423.30722519300866,True,spike,True,False,,,,LSTMPredictor,60
33,383.72454543504244,0.015167910954506996,150.6979636348034,7.674490908700848,423.2119250613027,True,spike,True,False,,,,LSTMPredictor,60
34,412.3195884515099,0.015553022195910282,152.9855670761208,8.246391769030199,423.11662492959664,True,spike,True,False,,,,LSTMPredictor,60
35,422.5794458544178,0.015691199516321346,153.80635566835343,8.451588917088356,423.04729108418354,True,spike,True,False,,,,LSTMPredictor,60
