timestamp,rps,error_rate,p99_latency,cpu_percent,throttle_limit,accepted,scenario,is_spike,is_transition,phase,period,predicted_rps,model,spike_start
0,406.0943415950886,0.016454767290984613,152.4875473276071,8.121886831901772,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
1,379.2003178751901,0.01602729355680672,150.3360254300152,7.584006357503801,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
2,415.00902391612914,0.016596463921450706,153.20072191329032,8.300180478322583,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
3,418.81129432782427,0.01665690005210076,153.50490354622593,8.376225886556485,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
4,360.9792962269233,0.015737675006394055,148.87834369815386,7.219585924538466,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
5,373.9564098627536,0.015943942959547337,149.9165127890203,7.479128197255072,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
6,402.5568080633457,0.016398539086371452,152.20454464506764,8.051136161266914,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
7,393.67514815312836,0.0162573673388092,151.49401185225028,7.873502963062568,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
8,399.6639768499142,0.016352558262749402,151.97311814799315,7.993279536998283,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
9,382.9391214485284,0.01608672089804425,150.63512971588227,7.658782428970568,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
10,417.5879594972566,0.016637455453047116,153.4070367597805,8.351759189945133,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
11,415.55583870857896,0.016605155404869728,153.24446709668632,8.311116774171579,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
12,401.32061395122435,0.016378890092275927,152.10564911609794,8.026412279024486,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
13,422.5448241393607,0.016716243568222565,153.80358593114886,8.450896482787213,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
14,409.3501868450409,0.01650651813129761,152.74801494760328,8.187003736900818,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
15,382.81415074233524,0.016084734520141274,150.62513205938683,7.6562830148467045,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
16,407.37501568165,0.01647512328307226,152.590001254532,8.147500313633,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
17,380.82234798342,0.016053075316893477,150.4657878386736,7.616446959668401,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
18,417.5690060261455,0.016637154192396947,153.40552048209165,8.35138012052291,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
19,399.00148178027496,0.016342028070456767,151.920118542422,7.9800296356055,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
20,396.3027527290948,0.016299132451822032,151.70422021832758,7.926055054581896,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
21,386.3814091119212,0.016141435193566204,150.9105127289537,7.727628182238424,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
22,424.4508267734806,0.016746539000094193,153.95606614187847,8.489016535469613,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
23,396.909410358624,0.01630877512206592,151.75275282868992,7.938188207172479,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
24,391.43344355673787,0.016221736008788706,151.31467548453904,7.828668871134757,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
25,392.9573289902354,0.016245957783986832,151.43658631921883,7.859146579804708,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
26,410.64618371106695,0.01652711767510604,152.85169469688537,8.21292367422134,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
27,407.30888128728157,0.016474072093528712,152.58471050298252,8.146177625745633,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
28,408.25465223191975,0.016489104884515743,152.6603721785536,8.165093044638395,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
29,408.6164200601577,0.01649485509303987,152.6893136048126,8.172328401203153,520.0,True,gradual,False,False,baseline,,,StaticRateLimiter,
30,464.24942802611383,0.017379127744333773,157.13995424208912,9.284988560522276,520.0,True,gradual,False,True,ramp,,,StaticRateLimiter,
31,416.69643839735045,0.016623284949680107,153.33571507178803,8.33392876794701,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
32,442.41049590563165,0.017032003418080845,155.39283967245052,8.848209918112634,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
33,462.2534848192304,0.01734740272970823,156.98027878553842,9.245069696384608,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
34,534.0349382328204,0.018488350854652457,162.72279505862565,10.680698764656409,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
35,578.3136132260712,0.019192149242760876,166.2650890580857,11.566272264521423,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
36,569.9149096036871,0.019058653963768556,165.59319276829495,11.398298192073742,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
37,577.0175279133464,0.019171548293114446,166.16140223306772,11.540350558266928,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
38,606.376674640374,0.019638204536687003,168.51013397122992,12.12753349280748,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
39,679.517783634741,0.02080076404467915,174.36142269077928,13.59035567269482,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
40,711.1865140249922,0.021304130538945212,176.89492112199937,14.223730280499844,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
41,734.0724058269337,0.0216678960256741,178.7257924661547,14.681448116538675,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
42,726.7013754480059,0.021550735354082674,178.1361100358405,14.534027508960119,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
43,782.5203952475572,0.022437964616627327,182.60163161980458,15.650407904951145,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
44,807.9450187186663,0.022842082603896766,184.63560149749333,16.158900374373328,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
45,839.8939912352037,0.023349903476185437,187.19151929881627,16.797879824704072,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
46,888.3650855606679,0.02412033931378249,191.06920684485345,17.76730171121336,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
47,897.8189775743516,0.024270606546521405,191.82551820594813,17.956379551487032,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
48,940.3674068921569,0.02494690311535462,195.22939255137254,18.807348137843135,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
49,950.9162609735556,0.02511457449441036,196.07330087788444,19.018325219471112,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
50,986.4513597384772,0.02567939594030587,198.91610877907817,19.729027194769543,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
51,1025.6053134418228,0.02630173817409418,202.04842507534582,20.512106268836455,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
52,991.8408809598857,0.0257650610228514,199.34727047679087,19.836817619197713,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
53,1054.8543079537253,0.026766643575947484,204.38834463629803,21.097086159074507,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
54,1079.2221537045496,0.027153964347486355,206.33777229636397,21.58444307409099,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
55,1103.0558867749219,0.027532795532477575,208.24447094199377,22.061117735498435,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
56,1142.8568435743105,0.02816542171753962,211.42854748594482,22.857136871486208,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
57,1224.8482393370318,0.029468654304904952,217.98785914696253,24.496964786740634,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
58,1182.9139554180915,0.028802119422523545,214.63311643344733,23.65827910836183,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
59,1266.8261284155224,0.03013588228031612,221.34609027324177,25.33652256831045,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
60,1216.1805735181924,0.029330883939534008,217.2944458814554,24.323611470363847,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
61,1285.5090046559824,0.03043284189316066,222.8407203724786,25.71018009311965,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
62,1329.3270363975946,0.03112931847279026,226.34616291180757,26.586540727951892,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
63,1370.9200032741117,0.03179042820673785,229.67360026192893,27.418400065482235,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
64,1403.5590196160078,0.03230921715185358,232.28472156928063,28.071180392320155,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
65,1434.9115281671088,0.032807557379621995,234.79292225336872,28.698230563342175,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
66,1429.5382478325469,0.032722150441882876,234.36305982660375,28.590764956650936,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
67,1455.018335108952,0.03312715001236978,236.40146680871618,29.10036670217904,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
68,1523.5170542154924,0.03421591990221005,241.8813643372394,30.470341084309847,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
69,1520.9275369202182,0.03417476017693212,241.67420295361745,30.418550738404367,520.0,True,gradual,False,False,ramp,,,StaticRateLimiter,
70,1517.2849658554178,0.03411686242718311,241.38279726843342,30.345699317108355,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
71,1550.44582802434,0.0346439459803005,244.03566624194718,31.0089165604868,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
72,1585.7497647532848,0.035205093163848795,246.8599811802628,31.714995295065695,520.0,False,gradual,False,False,ramp,,,StaticRateLimiter,
